provenance,,,,sd,,,,values,,,,lon,lat,years,days,hours
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.7893283043553,15.8899389330761,18.0988317602733,15.8630725118526,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.7733451440603,12.3261141722073,13.8896914378073,12.3604626176272,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.34906144867855,5.95297213242134,6.52371469010586,5.73209981098123,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.1809980938398,2.58722232686276,2.72396526466207,2.3469315232567,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.8420529414673,4.10877076997545,4.35528968939434,4.14262872355971,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.49716830388499,4.93175795632087,5.31323869186022,4.84480831682532,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.40778544788841,5.23379725162127,5.90824411015871,5.08082842617659,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.23966137966312,8.91390785368287,10.9969248531294,9.47338437737071,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.9595192223286,13.8372812552945,15.7599522370804,13.8065211871013,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.1398983025609,14.7818216656185,16.1279366310442,14.5276277965322,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.4643059666215,14.9109401887492,16.2736007796403,14.8639524232771,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.8724981614444,16.3505749180579,17.7147259387065,16.2262242970929,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.4029536380826,14.6386983414077,15.7914186075238,14.6223249255791,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.5290932681296,12.192282108096,12.990774957601,12.194126932634,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.56657469504646,7.88601370441305,8.4595364769296,8.17772464904616,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.14974088874365,5.35548722687483,5.4263502506538,5.06042058300628,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.61901706181939,2.86068001503165,3.12135973506315,2.89960226744165,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.01779193460945,2.55411460015293,2.92388581835482,2.35522324156662,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.5001065166114,2.31273487458881,3.26368911753875,2.59141078332772,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.27771516493897,6.71864718369812,7.92939163262147,6.48906752527904,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.3061467429835,12.2920020829087,13.8965782316399,11.9301431991806,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.6825099053621,13.2339809275059,14.6539672006176,13.1636179771504,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.1974794610507,17.8075512567749,19.643250057172,18.0467011379687,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.4031628417569,17.858984049054,19.2973579607009,17.8594225593674,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.5305328725989,13.3040722517578,13.9633776719268,13.1592285084025,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.7823557698126,13.4223347727884,14.0277356093423,13.3139999286248,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.86117060173015,7.26830269886671,7.58974055253725,7.12692291856871,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.90091691720517,3.05352997669121,3.34057034078629,3.11386216789808,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.85054632793464,4.11429922735576,4.33441948277601,4.15172291360457,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.08823006322478,5.61786135051909,5.90683190726162,5.31912805020724,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.46753703302383,5.43488206910101,6.54945049693799,5.672112802318,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.55414854092191,7.95781224885869,9.68548088475836,8.32079641068583,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.5135881310145,13.1194818894041,14.9506971240804,13.3263481179842,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.4490265183154,16.0330401096254,17.4562391273462,15.911332218817,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.6792993151343,17.2784691391971,18.9318108113731,17.4582842888755,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,18.1992373991108,19.7540420756749,21.6700602364517,20.0316465780525,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.5046769920358,15.7650477476504,17.1031171929947,15.8138184809203,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.24004838303958,8.8729627567626,9.62242720847814,8.90445146101541,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.39898502616407,5.82762996441519,6.161335033585,5.66935915136679,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.90748490818234,1.07892823572911,1.32596648755643,1.01695923404679,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.42295047612475,1.57845231898386,1.73149071588674,1.57938499433132,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.963576340875079,-0.292450455670149,0.768397373078699,0.20353507974292,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.75507030195908,5.04989340119482,6.63987406806416,5.38722420074501,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.50160392220789,8.22098443729726,10.3359912099117,8.69762849811045,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.4798541710913,12.0595892296375,13.5217121261007,12.0048395721181,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.0366936942116,16.744017498511,18.5719070564533,16.9143248390371,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.8275590607003,18.4971937826614,20.2916484493244,18.6946538602598,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,17.410135370031,18.9505793101463,20.6070224514146,18.931314403865,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.1382918156113,15.285432850134,16.6032340189731,15.4351312910568,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.52724340107963,8.21592643860996,8.95845736065226,8.22152912675395,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.30283088738943,7.61435511608599,7.90034168630544,7.55906164017534,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.62535440060822,4.77647102989988,4.91341432277488,4.65121284099789,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.14583702020954,1.39788445335813,1.7996717811929,1.67490275002496,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.16024357143189,3.53763789868188,4.02703769322449,3.51779650937391,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.31873339950914,4.17215357286477,5.17706965260882,4.42994093481181,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.19567233146728,8.64417934318135,10.6005474325267,9.22634284214945,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.8833204359691,11.6247405884606,13.2551276787262,11.5797274045117,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.6290436946357,13.9407308892329,15.0709757105779,13.7168550403479,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.1106701536073,15.5215138403349,16.8972683662072,15.6053818552281,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,17.3531252088285,18.6748624335631,20.2461747810632,18.8133816512675,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.0605303791724,15.0800661437019,16.0016999001183,14.9622350237762,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.4157089903561,11.0777192139474,11.784150445209,11.0923419396567,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.6461600517712,7.01056216714818,7.3615165513163,6.9245383624143,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.6985529902415,4.9407013945553,5.10156061745616,4.84329885063724,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.32837746007667,4.53822611013348,4.56249382265301,4.35016690843452,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.90461971909491,1.23459219414434,1.7535631592641,1.3418270395392,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.34572713056778,3.15417529083808,4.05138014006741,3.32224466334711,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.69610438580614,8.389552749313,10.4264823282785,8.85890303274252,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.0010244950255,11.4475433533726,12.7382771924726,11.2288052109002,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.0403191707434,14.6152722009254,15.8759409649014,14.4366439591924,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.0164484346962,17.4634047959593,18.6532902787739,17.1624534015111,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.4420077865716,15.7353731955425,17.0467568340679,15.8230763368088,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.5268429330775,15.9178958370407,17.2332608985106,15.749644183578,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.214980691876,13.1156045167316,14.0558083557672,13.1685687836638,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.58424576900157,7.78619154942692,8.10274184451853,7.752988736699,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.23163381901162,4.31660529065675,4.40098044889672,4.3005159453711,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.07049326787504,-2.10414201928191,-1.12436768225078,-1.91806459040146,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.13949829769803,1.92655977411516,2.92494963474877,2.15009501941677,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.27379890836232,3.24446314970817,4.62421397986478,3.58081551756192,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.7160443957097,7.86494430901428,10.5980635841979,8.64767765772692,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.822834603222,13.1400808271271,15.7483624207287,13.3465630668886,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.2136003857734,15.3187863821744,18.3317142360704,16.2559440908844,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.9216908433963,13.3705291553627,15.4121427498553,14.0108146335044,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.8589628918895,16.7433448361672,19.3985778118535,17.5167308733797,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.8894946632063,12.4875892690779,14.6080068569744,13.0141286177506,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.34197240770112,9.62929678100269,11.307096138011,9.98945429419933,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.61167918886628,4.65825578798612,5.80437420885801,4.6997729602646,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.04473458576069,1.55456040577613,2.16567340732146,1.39396764602697,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.08226695709416,-1.34200714894374,-0.200809416050902,-0.871004351123815,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.21649843963894,0.616097370801498,1.84717608350618,1.05686651139629,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.35644275718016,3.29762999231693,4.57362054263297,3.76767587254915,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.22213882597322,4.89344113569308,7.00757933920497,5.46768659766013,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.7327018350162,12.8554939743721,15.5570673126829,13.3348662287717,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.537738405447,12.3203586565938,14.6178353060676,12.924168744126,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.7608814681278,16.6715650669845,19.217812802385,17.3995783087384,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.3966420366488,17.1772938393255,19.7637493608784,17.8583699186909,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.60967991736749,9.87916839442082,11.532288000043,10.2520973354152,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.014444442254,11.5826116404359,13.6059262143672,11.9456992829559,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.0931022205077454,1.14720932020924,2.37769049648881,1.28731208548783,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.32111438118818,-2.88612802233476,-2.47002400323981,-3.07657744311507,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.7071675399186,-1.59834738567625,-0.125647871611164,-1.04030591315362,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.71990704414466,3.42383927090646,4.30338113891028,3.55495567269887,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.10091504581661,3.75090110718901,6.04831480752253,4.51535551752116,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.21840632028787,5.99046307623343,8.30543018896344,6.58802455152968,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.2189582416666,12.0412001947177,14.546646483721,12.6958817362738,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.3475788217804,16.4696314257592,19.0522911866393,16.9736548201631,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.2691250272602,16.1681941244074,18.5603669561632,16.7285022239926,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.0686818999964,16.5936471401,18.8511744391282,17.2888376950084,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.68877832237578,11.2177417103066,13.4017082483876,11.6998054911912,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.09449364281693,7.39056930129121,8.97515476501295,7.71535563449248,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.16028843671373,5.06097908456368,5.79264480715611,4.81937890292087,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.970722034836228,-0.452615230640816,0.29725518556242,-0.331064058497333,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.52370833298426,-2.90854659402987,-1.95045966223202,-2.64104248654243,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-7.11361102400548,-5.19540286883975,-2.63276485552947,-4.37569228290829,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.72410706101761,3.15965940206323,5.5582139380582,4.14355994582897,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.77139053372676,5.7751379721773,8.60229451813046,6.71565141408212,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.4255501169081,12.6043352845172,15.2932841604576,13.216622382447,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.9447368186478,18.3071598863761,21.4657738731818,19.1254204854774,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.2213781647286,17.3143908805489,20.1489016675048,18.0605544532214,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,17.8261991384688,20.1067841489561,23.2362101150299,20.8145858367209,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.2136167876329,12.4564271273824,15.7122597130203,13.4518019133358,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.98043376244243,4.45171848624926,6.07879145382952,4.62971478267406,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.37244700557613,4.0903184313562,5.20919099725211,4.40087429437784,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.16416341509373,-0.41043212578623,0.362456263415623,-0.520544387308405,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-3.20581250513357,-2.51332704480143,-1.43956255818387,-1.96432928463059,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.157170782963163,0.489965503295423,1.41184189741185,0.576020102721628,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.118869161716844,1.41133827878463,3.24763049636718,2.10206224992783,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.80682255206767,6.77108034273888,9.53235670148561,7.70608555013087,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,7.78290691057194,9.45416011381087,11.9424434185426,10.2560037359671,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.10355060615,13.847493150795,16.2901591629715,14.5785757528252,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.6433028694667,15.3623615280589,17.8043134395707,16.21141485188,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.340941582692,17.1935058086721,19.6030910766427,17.5687037768016,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.7664372856049,12.7516545004608,15.0306394098363,13.0198852101071,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.05204427405371,9.71357032109862,11.3101653945743,9.62653190181692,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.8327593396165,2.64574405403826,3.13575066888512,2.20531756481165,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.61451446864007,-1.76067296435028,-0.937018845217494,-1.76128905416621,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.2224422150326,-0.520282986574188,-0.0571499318805024,-0.798758068276413,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-4.6984963339772,-3.60273063903344,-2.29979783329347,-3.62649607512893,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.076475055242895,1.55463198463798,3.74249539848961,2.38290283053797,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.62677834101663,7.33363666195424,10.036604587372,8.50252094109294,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.16152209168851,11.0336512127431,13.7988083726145,11.8427020804804,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.1535881928905,15.0938964996957,18.1505554073508,16.3123480649703,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.6739056124952,16.4534630686493,19.0080811242345,17.2199863331389,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.81509808487,14.4033321505089,16.901009005251,15.3593238274661,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.9388392571348,13.7614242637025,16.1699739598017,14.1606396207788,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.42742815409116,10.0903157184993,12.0867829918144,10.4747003601848,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.51518218831248,2.53592046144641,3.38888666177405,2.15038252244545,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.60934920611487,-1.90695826010105,-1.32172697064289,-1.93581119775479,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-0.959083117161157,-0.264040699209659,0.415153193525725,-0.120803759498671,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.61328066519496,3.48490559714605,4.37821942733552,3.492555581505,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.54047858116652,4.72136022530518,6.08461153821276,4.85691660467577,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.9635701438516,9.52320004354519,12.5639665376662,10.1974537294505,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.0187343293688,14.8301167401802,17.7346073593597,14.8127114750027,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.0032323834002,16.5659131072499,19.733938027179,17.2002000798708,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.7409632563623,14.5390434795763,16.7443932551681,15.0091073516807,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.1131072815045,17.4425996340354,20.388623748108,18.0576880356877,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.6982045329217,13.5868282273637,15.7726536930384,13.8959370944011,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.32109401196482,10.7290546921829,12.3841448074759,10.9147814944589,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.79975461322951,5.81571888348392,6.90712392152622,5.88153728327487,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.14997982904137,2.61414060968795,3.11360665808363,2.41130269386136,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.07299159441985,-0.448016874378595,0.519557806116808,-0.053033946594752,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.556981565026433,1.50322720924555,2.6802896509958,1.74404466686312,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.06492878607293,3.26762543659882,4.75817549890363,3.71295642825413,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.76769642862436,6.81786288466088,8.97306903429458,7.03407558755927,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.590235496058,14.1648675502542,17.1421502003275,14.4724268318313,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.758500303021,13.8979241507189,16.379147439953,14.3300279532819,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.8320932164854,18.170812132287,21.1233688913358,18.8391885689876,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.2326942859965,18.4575235049007,21.1138871149164,18.8181250279492,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.0293262249617,11.4439236746263,13.0187866620787,11.5918054698297,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.9082765667835,12.5200093897635,14.4072177172168,12.6880033895585,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.25860778786958,3.24229573936449,4.16669570599228,3.13844972484773,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.56041464922666,-1.26234909876075,-0.877841766137323,-1.31467929481252,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.08516661160036,-0.167522109661803,0.847592629716729,0.102699799668727,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.03942105033411,4.83619199287907,5.72889637335689,4.88775394267273,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.05229520955578,4.75828874766276,7.02928268220987,5.43193494230368,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.44109643463591,7.47600747089902,10.0489895584962,8.06676698408128,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.6880481071086,13.8481257614991,16.5672475025366,14.3582769893637,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.8020068547125,17.2620426547606,19.9796437268795,17.6005650324356,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,15.3550406133328,17.6350347846802,20.2528507382307,18.0545993031596,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.6076091095738,18.5168203313234,20.9273114462152,18.9421330150035,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.1449097541764,13.0668011629434,15.5438850708857,13.4942056368967,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.42372289430767,7.7690562209668,9.24857835226618,7.87978724387767,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.0177157724091,5.00558909718859,5.84359161715111,4.81771365085962,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.61008545979985,-1.12788189439567,-0.463177173013065,-1.11669197132559,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.08641475935826,-1.63451984633278,-0.903676226516922,-1.35735591228408,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-5.86033635746767,-4.29962296254374,-1.91291537092587,-3.30200912232377,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,2.63709431208943,4.32050017946409,6.89877210458494,5.24222375349891,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,5.13095023291712,7.65646258701784,10.9118438969821,8.49356540537485,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.3795233953595,13.9415552030364,16.9146560523046,14.4398245709734,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.0404949986673,18.9026725703675,22.3969136637148,19.5531235230827,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.1562540551689,18.7043559326175,21.8269304495709,19.3098916311425,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,17.566002843241,20.4738366466455,24.1336205123353,21.0794347179143,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.5796790711647,13.9619406434928,17.252257949657,14.8202821871731,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.84641106864731,5.51570991571549,7.28815309941896,5.64757494133042,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,4.71533186825633,5.51724560623998,6.55890930655082,5.67133800032946,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,0.157558554469318,0.832281838784553,1.41100432621357,0.608550800734065,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.06802551856526,-1.5036875968988,-0.583772145230654,-0.964596446594385,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.22967954600495,1.87922993418721,2.71831136192861,1.88945410678926,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.68291859968681,3.05771169065886,5.00013815880968,3.76157041053412,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.35681898422902,8.70395614481581,11.7910669588951,9.57278742088397,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,9.26302948686435,11.4106417550857,14.1092740817595,11.9661577873451,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,12.9967047622031,15.164815274828,17.6693073580115,15.4997889638479,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,14.2200094739965,16.4476253080683,19.0025413276788,16.9219712090657,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,16.4121711822734,18.5693186752887,21.2276432032112,18.875846311876,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,11.8306203541884,14.0410616991411,16.4276045292774,14.1863849936932,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,8.31674070255249,10.1489504072789,11.9000696477431,10.0677588864288,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,3.27657166922319,4.0506018434595,4.54689021255632,3.65492814714582,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-1.06671601665118,-0.414360436520468,0.205219528131607,-0.389864367950281,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.26572080839762,1.80956260551105,2.09186691532366,1.47767255459675,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,-2.89292913525509,-1.93014242901123,-0.739399303382129,-1.87536776313542,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,1.11896848950661,2.66217641246789,4.7448819848791,3.40586957680338,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,6.89023505358961,9.09499326203738,12.2083914134707,10.2043451454697,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,10.4559369098727,12.5678352230674,15.3561064578208,13.1286889866082,,,,,
410,410,410,410,2.933914,2.933914,2.933914,2.933914,13.7816081049227,16.1697792748389,19.4194921472314,17.1473058991439,,,,,
